product_name,product_review,user_rating,similarity_score,Sentiment Score
Cable Car,"Popped and poured into Lost Abbey chalices at Toronado. It gushed after popping the cork. It was hazy golden yellow, a healthy amount of foam and good lacing. There is a strong aroma, with plenty of citrus and some nice funk. The taste is fantastic they are notes of citrus, lemon, pineapple, some nice bitterness, some oak, that hoarse blanket goat cheese flavor, the strongest flavor is the tart sourness. Its exquisite in it's balance and complexity. It has a nice carbonation and it goes down very easy. It's amazingly drinkable. you could sip it all night!",5.0,0.7954702396887934,0.9694
Very Hazy,"16oz. can into Night Shift stemware. Shared by schen9303.   Looks like pulpy orange juice. Nose is citrus, mango, papaya and melon. The brightest and dankest of tropical fruits. Super aromatic and fresh. Beer opens clementine, mango and overripe cantaloupe. Super juicy but not overly sweet. Nice balance of acidity and really soft around the edges. Finishes dry with a lingering orange and slight touch of ruby red. These beers are why Tree House is the best in the style. Body is light with moderate to low carbonation. Soft and fluffy on the palate and goes down crisp and clean with a dry finish. Incredibly drinkable.   Really really good. What impresses me about these beers are not so much the aroma or flavor, but the incredible mouthfeel on them. So soft and fluffy, more so than any other brewery I've come across.",4.75,0.8063861115260306,0.9692
Zombie Dust,"Very nice pale ale from a famous brewery that’s new to me. Tried this one on tap at 3 Floyds. Looks great, slightly darker golden-yellow-orange color with a little white head and nice rings of lingering lacing. Very nice aromas - lots of juicy grapefruit, mango, pineapple, tangerine, lemon and passion fruit fruity hops along with some floral and piney hops, nuttiness, caramel, vanilla and malt. Taste follows the nose, and there’s a great balance between the hoppy bitterness and smooth sweeter malt backbone. Good hit of bitter hoppiness at the finish. Smooth, mild, ever so slightly sticky mouthfeel. Good amount of carbonation. Really a great beer - not a 4.5 by any means, but truly very enjoyable.",4.25,0.8003983134771562,0.9686
Pliny The Elder,"Tasted from draft. Pours a clear gold with white head. Aroma is floral, pine and resin hops. Some mild floral notes. Taste is incredibly smooth. Goes down way too easy. Nice clean bitterness balanced by a very nice malt backbone. One of the most balanced IPAs I've ever had. Pine, floral, caramel, grapefruit taste. Excellent beer. Definitely one of the best.",4.75,0.7934233096431366,0.9682
Focal Banger,"Tasted from can. Pours a hazy yellow with nice white head. Good lacing. Aroma is citrus and tropical fruit. Grapefruit, pineapple, lemon and a little pine. Extremely well balanced clean bitterness throughout. Mild sweetness to give it a malt backbone. Flavors of citrus fruits, pine, caramel. Excellent IPA. Definitely one of the best.",4.75,0.8141892311357338,0.9678
Focal Banger,"Over the top hops. Funky, sour, salty, aromatic, bitter. More complex and vibrant and less malty than Heady Topper. A best-of-a-kind beer. Actually not my style, but I appreciate it. Super hop freshness. Clean, but creamy and full with good bite. Pine, resin, herbs, and slight citrus fruit and peel. An ode to fresh beer.",4.5,0.8008217215670779,0.9678
Barrel-Aged Abraxas,"Pours a pitch black coloration with a small, creamy head. Smell is dominated by rich chocolate fudge and an intense cinnamon note, as well as a strong earthy, oaky, peppery rye barrel note and hints of vanilla and chili. Taste follows the nose, being dominated by chocolate fudge, cinnamon and and a subtle but complex rye barrel character of earthy, musty, oaky, peppery notes, as well as lighter notes of roasted malt, vanilla, chili peppers and just a hint of dark fruits. Finishes with a light sweetness and some cinnamon and oaky, spicy notes lingering in the aftertaste. Full, creamy mouthfeel with a rich body and low carbonation.  The cinnamon and chili work really well with the peppery, spicy rye barrel character, although I have to say that the cinnamon presence is way overdone here for my personal taste and that there is also not quite enough of a bitter/roasty counterpoint to the sweeter chocolate and vanilla notes. While mouthfeel is nice and creamy, it's still disappointing compared to Sump as well. Does not live up well to the hype.",4.25,0.7941043506705981,0.967
King Sue,"Pours a bright and sunny yellow with soft orange hues and beautifully hazed.  Bright citrus and tropical fruit notes of grapefruit, pineapple, mango, and orange.  Orange and citrus character comes through much stronger in flavor than aroma, but the tropical fruit is definitely not overpowered and provides a nice complexity.  Medium-bodied, medium carbonation, soft, juicy, and so smooth.  Overall, while PseudoSue alone is a terrific brew, this version takes it to a completely different level. Juicy, a pungent hopping, and goes down easier than most that clock in at 8%, this is just an exception beer.",4.5,0.7926992113219297,0.9664
Supplication,"bottled 7/21/17, consumed 9/2/19  wow, there is a lot going on here. cherry skin, minerality, earthy must, woody oak quality, mellow vanilla sweetness, vinous quality of red wine, musty grape skin. wet earth, herbaceous and slightly floral, rose petals. very mellow aciditiy hinting at some bright fruity qualities of tart apple and lemon. overall this one has a ton of depth but drinks really easy. a wonderful treat!",4.75,0.7942566840303836,0.9659
Green,"This is a bit more piny and less citrusy than its sibling Julius. Sweet pine up front, quickly transitions into tropic fruit, primarily mango, and a sweet maltiness. Medium body and a tropical fruit/citrus aftertaste with some pine resin. Really pleased with this one. Flavors are so well balanced that it is easy to detect each without one overpowering and masking the others. Truly a pleasure.",4.5,0.7953183229181061,0.9658
Swish,"16oz can courtesy of BabyTree, thanks man! Super hazy orange, good head, good lacing. Aroma is mostly citrus, bits of pineapple. Flavor has some malt which I was not expecting and then a really good citrusy hoppiness. Nice and juicy.",3.75,0.7950360042916327,0.9642
Focal Banger,"Look - transparent light golden color with very sticky lacing and a good white head Smell - good balance between malts and hops. Grainy, Citra, pineapple, Mellon.  Taste - Well balanced, not overly hoppy but definitely has a ton of fruitiness to it but with that good malt backbone. Pretty bitter. Feel - Medium body with a medium carbonation Overall - Fantastic fruity well balanced IPA",4.5,0.8253963188229471,0.9638
Lou Pepe - Framboise,"2007 Edition, from a 750 ml green bottle, capped and corked. Fizzy pink head on the pour that quickly subsides. Cloudy, somewhat murky deep garnet hue.  Sour, tart and sweet raspberry characteristics in the aroma, some acidity and funk in the background.  Acidic and tart raspberry in the flavour which sweetens up a bit in the middle, with a sour funk on the finish. Some bready malt rises up well into the aftertaste, almost but not quite replacing the acidity.  Medium-bodied, slick and sticky texture, with a moderate amount of carbonation.  Enjoyed this one much more than the Kriek, perhaps the raspberries marry better with the style and blending a bit more based on their inherent nature. Definitely one to pick up if it's available, the fruit does this one justice.",4.0,0.8073600574475317,0.9638
Cable Car,"2010 vintage opened on June 12, 2011. Bottle at Toronado.  Pours a hazy and yellowed amber with a half-finger white cap. Some lacing.  Nice citrus notes – lemon and orange – alongside light white wine vinegar, green apple, and apricot. There’s some funk, but less than I expected, really: soft farmhouse straw-like must alongside a woody and mushroomy brettanomyces bruxellensis funk.  The moderate sourness gives way to a lightly fruity, citrusy tartness. It almost resembles a cider, with its notes of white wine vinegar and lactic acidity, though it is balanced by a good bit of oak and earthy funk. A citrus/quasi-tropical fruitiness (e.g., kumquat) and bready sweetness rounds out the mid-palate.  Medium light in body with medium carbonation. There’s a pleasant dry finish following the lactic acidity. Very drinkable, though I wouldn’t object to a little more acidity, which I’m sure varies according to the vintage. Personally, I wouldn’t give up the farm for this, but wouldn’t pass up a chance to try it.",4.0,0.7950408376772917,0.9636
