product_name,product_review,similarity_score,user_rating,Sentiment Score
Oude Geuze Vintage,"This was the 2003 vintage, I did a side by side tonight with a 2010 modern drie fonteinen geuze.  It looks basically exactly the same as the modern one, actually the vintage has a better head though.  The taste & smell of the new one are both what I would describe as 'sharper', more apple tartness, the vintage has more of a sugary oaky smell profile with some subtle apple tartness.  The mouthfeel on the vintage is amazing, it makes the modern one seem like water. Its got a long lingering tartness. So funky, lots of barrel, just covers the mouth, greatness.  Overall, they are both good beers, glad I got to do a side by side, its not 'radically' different than the modern, so don't expect that, but there is a notable difference.",0.6807148820014104,4.5,0.7661
Dragonsaddle,"This. Beer. Kills. So clean. Hop presence is undeniable in such a big boy. Tangy, juicy, drinks like a 8/9% iipa, but with more punch. This shit just rules. As far as triple ipa's go, of which I've only had a few (all green everything, hi-res, triple simtra) it wins. Nothing else to say bc triple ipa's are a limited category and I haven't had PTY, so have nothing that conquers to compare it to. I just think it's awesome though. Get it if you can. It won't disappoint",0.5429604970014342,4.5,0.7659
Lou Pepe - Framboise,"2007 bottle. Clear bright red, medium head. Nose is tightly woven brett, fresh raspberries. Very juicy as with most Cantillon fruit lambics. Mouth is very tight, refined, juicy raspberries, acidity, and barnyard brett. Acidity is mostly on the front end and not on the finish. The high acidity makes this much less attractive than the Lou Pepe Kriek from the same year. I'm thinking it's just really difficult to make a raspberry lambic or raspberry sour without it being acidic over a couple years.",0.6700427445371391,4.0,0.7659
Imperial Eclipse Stout - Elijah Craig (12 Year),Solid stout here. Nice head and lace. The base beer is good enough. I don't get a great deal of smooth barrel here. Has a little bite. After taste is so so. I had another version a while ago that was much better. Can't remember the wax color.,0.6291486715170495,3.75,0.7654
Jackie O's / Side Project - Appervation,Pours black with small brown head. Smells of typical BA stout. Tastes like a little bigger Dark Apparition...don't really know what else to say other than I'm glad they scammed the public into thinking this was even remotely close to DERIVATION. Bummed I traded a good beer for this :-/,0.5502964388212002,3.5,0.765
Sang Noir,"2013  Pour dark brown, darker then expected, with a thick kahiki head. Aromas sweet red, rich black and sour tart cherries in the nose. Mild caramel oak and bourbon aroma in the nose. Taste has load of cherry flavor with black and sout red cherry flavors light bourbon, oak and vanilla.",0.6120075730717968,4.5,0.765
Haze,Hazy as advertised. Thin dissipating head. Pine and mango on the nose. Overripe mango and waves of bitter resin collide here and settle into a strong pithy afterglow. Palate buster for sure. Awesome Tree House offering.,0.6507840677398419,4.75,0.765
Society & Solitude #4,"Solid double IPA. A bit bitter on the aftertaste for my own personal liking, but the taste is unique given the hop mix and profile. Overall beautiful color.",0.6902061982331225,4.25,0.765
Juicy,"Served to me and split at hill farmstead brewery, batch two.  Pours a clear Amber body with a small white head that reduces slowly to leave some retention and spotty lacing.  Aromas are funky and oaky, wet oak, musty basement, white wine, tart citrus, grapefruit zest. On the tongue is oaky, funky tart fruits and citrus, lemon zest, white wine, light hoppyness on the finish. Mouthfeel is smooth, refreshing with low carbonation and medium light body.  Glad I got to try juicy, it was a great experience.",0.687683040893914,4.5,0.765
Oude Geuze Vintage,"Bottle at the brewery, 2012 vintage. Hazy bright orange with a thin white head and visible carbonation. Notes of peaches, apricots, barnyard funk, lactic acid, mineral components, salt, macerated apples, grape vinegar, light apple cider. Medium body with high carbonation and a sour and refreshing aftertaste. Delicious.",0.6512971682842521,4.75,0.765
Green,"Canned 19 days ago.  Pours glowing hazy orange with a white head.  The nose is big peach, apricot, mango, melon, and mild menthol.  The taste mostly follows. Peach and melon sorbet. Definitely pops mid-palate. Flavorful.  The mouthfeel is medium+.  Overall, worth the hype. Basically a 10/10 NE-IPA and my favorite Tree House beer.",0.6237503835571724,4.75,0.765
Lou Pepe - Framboise,"2009 Vintage  A-translucent dark pink color with a small light pink head and no lacing  S-raspberry, apple, funky, hint of lemon and oak  T-nice funky base with tart raspberry, light tart green apple, hint of oak with some lemon notes, beautifully balanced  F-light body with moderate carbonation, tart, dry and puckering  O-delicious sour for all raspberry lovers, like the balanced flavors",0.6723632981098071,4.5,0.765
Caffè Americano,"Tasted in a snifter from draft at The Vine on June 22, 2019. Bold, strong and dark. Made by adding vanilla and Tampa roasted espresso beans to a formidable double stout base.",0.6074818322509583,4.25,0.765
Kentucky Brunch Brand Stout,Amazing brew. The maple aroma pours out of this bottle upon cracking. The pour was pitch black with a nice brownish red head. Carbonation holds and the beer is thicc AF,0.5586113846835319,5.0,0.765
Weihenstephaner Hefeweissbier,"This is a delicious, easy drinking hefeweizen. Pours a very opaque golden yellow with a slight smell of banana. Tastes very yeasty, with banana and wheat notes.",0.6122070298626443,4.75,0.765
Second Fiddle,"Very good VT style IPA - similar to Heady Topper and Lawson's Finest Sip of Sunshine. Pours golden orage with tastes of grapefruit, pine, and other citrus fruit. Good bitterness in the finish.",0.6249426813699058,4.25,0.7645
Nectarine Premiere,"2016 vintage, poured into a taster. Huge stone fruit, as expected, well balanced with the wine barrel notes and typical dG funk. Very nicely done overall.",0.6744632265482914,4.75,0.7645
Sure Bet,"22oz  L- Pours a deep, opaque orange.  S- Like an over ripe orange punch to the face.  T- As expected. Big time citrus. Orange, grapefruit. Big bitter hops up front and throughout. Decent malt backbone though makes it bearable. Still a bit of a sipper.  F- Moderate carb. Noticeable alcohol, combined with the massive hops, make it somewhat difficult getting through the bottle.  O- Good. Definitely a solid IIPA and a worthy addition to the Pdubs lineup.",0.6883174974448611,4.0,0.7645
Black Tuesday,Probably the best beer I've ever had. Drank the 2013 vintage in August 2015 around a bonfire...poured black as night and smelled incredibly complex. Can't imagine how they make a 19% ABV beer this drinkable but the Bruery succeeded!,0.5784374320930643,5.0,0.7644
Double Dry Hopped Sleeper Street,yellow bodied beer with big white head. Nice retention and lacing. Smells very orangy. Hop flavor profile is all about those orangy hop flavors and low bitterness is present. light bodied beer with moderate carbonation. Creamy mouthfeel and so drinkable that you want to gulp it down. Overall what a great hoppy beer from trillium. Thanks TATURBO!,0.6460747823826184,4.5,0.7644
Bourbon Barrel Oro Negro,"Not Shure why some ratings are low. This bottle was from a trade as an extra and stayed in the stash for a while so it has been aged. Definitely not the""hot mess"" I have seen some reviewers describe.  Look dark and minimal head  Smell cinnamon, chocolate, barrel, pepper.  Taste if you don't like hot peppers you will not like this. Spicy with chocolate, cinnamon, hot peppers and a touch of caramel.  Feel nice medium thick  Overall I would definitely do this again. Great BA stout with some spice. Very close to BA Bomb.",0.6191439797983035,4.5,0.7643
Green,"Pours a uniformly very cloudy straw/orange colour with a medium tall head which fades fairly quickly down to just a light covering which remains while drinking. Some light lacing remains in thin sheets. Aroma upon opening is of grapefruit and other juicy citrus (orange, passionfruit). Taste is very juice forward - grapefruit, orange, pineapple, perhaps others, with the addition of a light grassiness before fading into a sweet juicy mild bitterness which lingers after each sip. Mouthfeel is smooth and fairly full with a light tingling from carbonation. This is my first beer from Tree House & it is very nice. As GTAer, it immediately reminds me of Bellwoods IPAs with their classic juice-like qualities. I was able to trade for this with Steve - thanks Steve - some day during my annual drives out East I will make it to Tree House!",0.6855606566933486,4.5,0.7639
Bourbon Barrel Champion Ground,Poured in a snifter at a tasting. Medium black color with a small head. Light carbonation. Coffee and bourbon predominates. Lots of bourbon aftertaste with some strong coffee notes. Very well balanced with a medium mouthfeel. Another solid offering from Jackie O's!,0.6771133650557241,4.5,0.7639
Nelson,"Looks like a wheat beer/hefe. Smells like mary jane. Real smooth with a not too bad bitter linger, Taste is not over powering, but real drinkable. Overall another solid beer from Alpine!!",0.6565301081096725,4.5,0.7632
Sante Adairius / Triple Rock Cellarman Barrel Aged Saison,"750ml bottle Pours light with a mild haze. Aromas of lemon and farmhouse funk. Tastes of citrus and fruit, oak, with some mellowed barnyardiness. Quite bright and tart and finishes super dry. Kind of reminiscent of a buttery and dry white wine that has been funkified. A very enjoyable beer! SARA does no wrong!",0.6656787655745232,4.5,0.7629
Sip Of Sunshine,"stic all around IPA, one of the greats. Its nice to be able to get something so good without too much of a hassel. One queation though, since it is currently brewed in Stratford, CT, should it be considered a CT brew over a VT brew?",0.4127089288233809,4.5,0.7609
Swish," a cloudy mango color. Aroma is juicy hops with lots of tropical fruit. Notes of papaya, mango and citrus. Flavor follows the nose, lots of tropical fruit and citrus with a touch of bitterness in the back end. Mouthfeel is nice and juicy but has a little sharpness from the carbonation. Overall this was absolutely delicious.",0.6837955333998073,4.75,0.7607
Chocolate Rain,"2017 version.  had to take a blowtorch to the wax...  pours a jet black, thin head that vanishes immediately.   chocolate, bourbon, vanilla, oak, molasses, best nose ever.  dark cocoa, bourbon, vanilla, and malt taste, a little fizzy mouthfeel,  wow no way this is 20%",0.5906064574429962,4.5,0.7605
